name,entity,label,definition_period
wi_capital_gain_loss_addition,tax_unit,WI capital gain/loss addition to federal adjusted gross income,year
wi_capital_loss,tax_unit,Wisconsin capital loss (limited differently than US capital loss),year
wi_nonrefundable_credits,tax_unit,Wisconsin nonrefundable credits,year
wi_refundable_credits,tax_unit,Wisconsin refundable credits,year
wi_childcare_expense_credit,tax_unit,Wisconsin childcare expense credit,year
wi_earned_income_credit,tax_unit,Wisconsin earned income credit (WI EITC),year
wi_homestead_credit,tax_unit,Wisconsin homestead credit,year
wi_homestead_eligible,tax_unit,Wisconsin homestead credit eligibility status,year
wi_homestead_income,tax_unit,Wisconsin homestead credit income,year
wi_homestead_property_tax,tax_unit,Wisconsin homestead credit property tax amount,year
wi_itemized_deduction_credit,tax_unit,Wisconsin itemized deduction credit,year
wi_married_couple_credit,tax_unit,Wisconsin married couple credit,year
wi_property_tax_credit,tax_unit,Wisconsin property tax credit,year
wi_additional_exemption,tax_unit,Wisconsin additional exemption,year
wi_base_exemption,tax_unit,Wisconsin base exemption,year
wi_exemption,tax_unit,Wisconsin exemption,year
wi_capital_gain_loss_subtraction,tax_unit,Wisconsin capital gain/loss subtraction from federal AGI,year
wi_childcare_expense_subtraction,tax_unit,Wisconsin childcare expense subtraction from federal AGI,year
wi_income_subtractions,tax_unit,Wisconsin subtractions from federal adjusted gross income,year
wi_retirement_income_subtraction,tax_unit,Wisconsin retirement income subtraction from federal AGI,year
wi_retirement_income_subtraction_agi_eligible,tax_unit,Wisconsin retirement income subtraction AGI eligibility,year
wi_unemployment_compensation_subtraction,tax_unit,Wisconsin unemployment compensation subtraction from federal AGI,year
wv_additions,tax_unit,West Virginia additions to the adjusted gross income,year
wv_agi,tax_unit,West Virginia adjusted gross income,year
wv_income_tax,tax_unit,West Virginia income tax,year
wv_income_tax_before_non_refundable_credits,tax_unit,West Virginia income tax before non-refundable tax credits,year
wv_income_tax_before_refundable_credits,tax_unit,West Virginia income tax before refundable tax credits,year
wv_non_refundable_credits,tax_unit,West Virginia refundable tax credits,year
wv_refundable_credits,tax_unit,West Virginia refundable tax credits,year
wv_subtractions,tax_unit,West Virginia subtractions from the adjusted gross income,year
wv_taxable_income,tax_unit,West Virginia taxable income,year
wv_withheld_income_tax,person,West Virginia withheld income tax,year
wv_cdcc,tax_unit,West Virginia Child and Dependent Care Credit,year
wv_gross_household_income,tax_unit,West Virginia gross household income,year
wv_homestead_excess_property_tax_credit,tax_unit,West Virginia homestead excess property tax credit,year
wv_homestead_excess_property_tax_credit_eligible,tax_unit,Eligible for the West Virginia homestead excess property tax credit,year
wv_low_income_family_tax_credit,tax_unit,West Virginia low-income family tax credit,year
wv_low_income_family_tax_credit_agi,tax_unit,Adjusted gross income for the West Virginia low-income family tax credit,year
wv_low_income_family_tax_credit_eligible,tax_unit,Eligible for the West Virginia low-income family tax credit,year
wv_low_income_family_tax_credit_fpg,tax_unit,Federal poverty guidelines for the West Virginia low-income family tax credit,year
wv_sctc,tax_unit,West Virginia senior citizens tax credit,year
wv_sctc_eligible,tax_unit,Eligible for the West Virginia senior citizens tax credit,year
wv_taxable_property_value,tax_unit,West Virginia taxable property value,year
wv_personal_exemption,tax_unit,West Virginia personal exemption,year
wv_homestead_exemption,tax_unit,West Virginia homestead exemption,year
wv_low_income_earned_income_exclusion,tax_unit,West Virginia low-income earned income exclusion,year
wv_low_income_earned_income_exclusion_eligible,tax_unit,Eligible for the West Virginia low-income earned income exclusion,year
wv_public_pension_subtraction,tax_unit,West Virginia public pension subtraction,year
wv_public_pension_subtraction_person,person,West Virginia public pension subtraction for each person,year
wv_senior_citizen_disability_deduction,tax_unit,West Virginia senior citizen or disability deduction,year
wv_senior_citizen_disability_deduction_eligible_person,person,Eligible person for the West Virginia senior citizen or disability deduction,year
wv_senior_citizen_disability_deduction_person,person,West Virginia senior citizen or disability deduction for each person,year
wv_senior_citizen_disability_deduction_total_modifications,person,West Virginia total modifications for the senior citizen or disability deduction,year
wv_social_security_benefits_subtraction,tax_unit,West Virginia social security benefits subtraction,year
wv_social_security_benefits_subtraction_eligible,tax_unit,Eligible for the West Virginia social security benefits subtraction,year
wv_social_security_benefits_subtraction_person,person,West Virginia social security benefits subtraction for each person,year
pr_agi,tax_unit,Puerto Rico adjusted gross income,year
pr_agi_person,person,Puerto Rico adjusted gross income person level,year
pr_gross_income,tax_unit,Puerto Rico gross income,year
pr_gross_income_person,person,Puerto Rico gross income,year
pr_refundable_credits,tax_unit,Puerto Rico refundable credits,year
pr_earned_income_credit,tax_unit,Puerto Rico earned income credit,year
pr_earned_income_credit_eligible,tax_unit,Puerto Rico earned income credit eligible unit,year
pr_earned_income_credit_eligible_person,person,Puerto Rico earned income credit eligible person,year
pr_earned_income_credit_unearned_income,person,Puerto Rico earned income credit unearned income,year
pr_compensatory_low_income_credit,person,Additional compensatory low income credit,year
pr_low_income_credit,tax_unit,Puerto Rico low income credit,year
pr_low_income_credit_eligible,tax_unit,Eligible unit for the Puerto Rico low income credit,year
pr_low_income_credit_eligible_people,tax_unit,Eligible people for the Puerto Rico low income credit,year
pr_low_income_credit_eligible_person,person,Eligible person for the Puerto Rico low income credit,year
pr_refundable_ctc,tax_unit,Puerto Rico refundable Child Tax Credit,year
pr_refundable_ctc_social_security_tax,tax_unit,Puerto Rico social security and medicare taxes for refundable Child Tax Credit,year
pr_casualty_loss_deduction,tax_unit,Puerto Rico casualty loss deduction,year
pr_charitable_deduction,tax_unit,Puerto Rico charitable deduction,year
pr_medical_expense_deduction,tax_unit,Puerto Rico medical expense deduction,year
pr_mortgage_deduction,tax_unit,Puerto Rico home mortgage deduction,year
pr_education_deduction,tax_unit,Puerto Rico education contribution deduction,year
pr_education_deduction_beneficiary_count,tax_unit,Puerto Rico education contribution deduction beneficiary count,year
pr_retirement_deduction,person,Puerto Rico retirement contribution deduction,year
pr_retirement_deduction_eligibility,person,Puerto Rico retirement contribution deduction eligibility,year
has_all_usda_elderly_disabled,spm_unit,Has all USDA elderly or disabled people,year
has_usda_elderly_disabled,spm_unit,Has USDA elderly or disabled people,year
is_usda_disabled,person,USDA disabled status,year
is_usda_elderly,person,USDA elderly,year
commodity_supplemental_food_program,person,Commodity Supplemental Food Program,year
commodity_supplemental_food_program_eligible,person,Commodity Supplemental Food Program eligible,year
fdpir,spm_unit,Food Distribution Program on Indian Reservations,year
free_school_meals,spm_unit,free school meals,year
free_school_meals_reported,spm_unit,Free school meals (reported),year
meets_school_meal_categorical_eligibility,spm_unit,School meal categorical eligibility,year
reduced_price_school_meals,spm_unit,reduced price school meals,year
school_meal_countable_income,spm_unit,Countable income for school meals,year
school_meal_daily_subsidy,spm_unit,School meal subsidies per child per day,year
school_meal_fpg_ratio,spm_unit,School meal FPG ratio,year
school_meal_net_subsidy,spm_unit,Free and reduced price school meals,year
school_meal_paid_daily_subsidy,spm_unit,School meal subsidies per full-price child per day,year
school_meal_tier,spm_unit,School meal tier,year
snap,spm_unit,SNAP allotment,month
snap_emergency_allotment,spm_unit,SNAP emergency allotment,month
snap_expected_contribution,spm_unit,SNAP expected food contribution,month
snap_max_allotment,spm_unit,SNAP maximum allotment,month
snap_min_allotment,spm_unit,SNAP minimum allotment,month
snap_normal_allotment,spm_unit,SNAP normal allotment,month
snap_region,household,SNAP region,year
snap_region_str,household,SNAP region,year
snap_reported,spm_unit,SNAP (reported amount),year
snap_take_up_seed,spm_unit,Randomly assigned seed for SNAP take-up,year
snap_unit_size,spm_unit,SNAP unit,year
snap_utility_region,household,SNAP utility region,year
snap_utility_region_str,household,SNAP utility region,year
takes_up_snap_if_eligible,spm_unit,Whether a random eligible SPM unit does not claim SNAP,year
is_snap_eligible,spm_unit,SNAP eligible,month
meets_snap_asset_test,spm_unit,Meets SNAP asset test,year
meets_snap_categorical_eligibility,spm_unit,SNAP categorical eligibility,month
meets_snap_gross_income_test,spm_unit,Meets SNAP gross income test,month
meets_snap_net_income_test,spm_unit,Meets SNAP net income test,month
snap_assets,spm_unit,SNAP assets,year
is_snap_ineligible_student,person,Is an ineligible student for SNAP,year
meets_snap_abawd_work_requirements,person,Person is eligible for SNAP benefits via Able-Bodied Adult Without Dependents (ABAWD) work requirements,month
meets_snap_general_work_requirements,person,Person is eligible for SNAP benefits via general work requirements,month
meets_snap_work_requirements,spm_unit,SPM Unit is eligible for SNAP benefits via work requirements,month
snap_countable_earner,person,Countable income earner,month
snap_earned_income,spm_unit,SNAP earned income,month
snap_earned_income_person,spm_unit,SNAP earned income person,month
snap_excluded_child_earner,person,Excluded child earner,month
snap_fpg,spm_unit,SNAP federal poverty guideline,month
snap_net_income,spm_unit,SNAP net income,month
snap_net_income_fpg_ratio,spm_unit,SNAP net income to FPL ratio,month
snap_unearned_income,spm_unit,SNAP unearned income,month
snap_child_support_deduction,spm_unit,SNAP child support payment deduction,month
snap_deductions,spm_unit,SNAP income deductions,month
snap_dependent_care_deduction,spm_unit,SNAP dependent care deduction,month
snap_earned_income_deduction,spm_unit,SNAP earned income deduction,month
snap_excess_medical_expense_deduction,spm_unit,SNAP excess medical expense deduction,month
snap_standard_deduction,spm_unit,SNAP standard deduction,month
snap_self_employment_expense_deduction,spm_unit,SNAP self-employment expense deduction,year
snap_self_employment_income_after_expense_deduction,spm_unit,Self-employment income after the SNAP self-employment expense deduction,year
snap_self_employment_income_expense,spm_unit,All self-employment income expenses for the SNAP self-employment deduction,year
snap_excess_shelter_expense_deduction,spm_unit,SNAP shelter deduction,month
snap_individual_utility_allowance,spm_unit,SNAP Individual Utility Allowance,month
snap_limited_utility_allowance,spm_unit,SNAP Limited Utility Allowance,month
snap_limited_utility_allowance_by_household_size,spm_unit,SNAP Limited Utility Allowance by household size,month
snap_net_income_pre_shelter,spm_unit,SNAP net income (pre-shelter),month
snap_standard_utility_allowance,spm_unit,SNAP Standard Utility Allowance,month
snap_standard_utility_allowance_by_household_size,spm_unit,SNAP Standard Utility Allowance by household size,month
snap_state_using_standard_utility_allowance,spm_unit,Whether a state always uses the standard utility allowance,month
snap_utility_allowance,spm_unit,Standard Utility Allowance,month
snap_utility_allowance_type,spm_unit,SNAP utility allowance eligibility,month
snap_child_support_gross_income_deduction,spm_unit,SNAP child support payment deduction from gross income,month
snap_gross_income,spm_unit,SNAP gross income,month
snap_gross_income_fpg_ratio,spm_unit,SNAP gross income to FPL ratio,month
is_wic_at_nutritional_risk,person,At nutritional risk for WIC,month
is_wic_eligible,person,Is eligible for WIC,month
meets_wic_categorical_eligibility,person,Meets WIC categorical (program participation) eligibility,month
meets_wic_income_test,spm_unit,Meets WIC income test,month
receives_wic,person,Reported to receive WIC,month
wic,person,WIC,month
wic_category,person,WIC demographic category,year
wic_category_str,person,WIC category (string),year
wic_fpg,spm_unit,Pregnancy-adjusted poverty line for WIC,month
would_claim_wic,person,Would claim WIC,month
child_index,person,Index of child in household,year
cliff_evaluated,person,cliff evaluated,year
cliff_gap,person,cliff gap,year
is_on_cliff,person,is on a tax-benefit cliff,year
emp_self_emp_ratio,person,Share of earnings from wages and salaries,year
healthcare_benefit_value,household,Cash equivalent of health coverage,year
household_net_income_including_health_benefits,household,Net income including health benefits,year
marginal_tax_rate,person,marginal tax rate,year
adult_index,person,Index of adult in household,year
adult_earnings_index,person,index of adult in household by earnings,year
marginal_tax_rate_including_health_benefits,person,Marginal tax rate including health benefits,year
net_worth,household,net worth,year
spm_unit_assets,spm_unit,SPM unit assets,year
spm_unit_cash_assets,spm_unit,SPM unit cash assets,year
age,person,age,year
age_group,person,Age group,year
birth_year,person,Birth year,year
is_child,person,Is a child,year
is_senior,person,Is a senior,year
is_wa_adult,person,Is a working-age adult,year
monthly_age,person,Monthly age,month
in_nyc,household,Is in NYC,year
is_homeless,household,Is homeless,year
is_on_tribal_land,household,Is on tribal land,year
is_rural,household,Is in a rural area,year
lives_in_vehicle,household,Lives in vehicle,year
safmr_used_for_hcv,household,Small area fair market rent used for purposes of the Housing Choice Voucher Program,year
state_code,household,State code,year
state_code_str,household,State code (string),year
state_group,household,State group,year
state_group_str,household,State group (string),year
tax_unit_state,tax_unit,Tax unit State,year
county,household,County,year
county_str,household,County (string),year
first_county_in_state,household,First county alphabetically in household's state,year
average_home_energy_use_in_state,household,Average energy use per in state,year
ucgid,household,Unified Congressional Geographic Identifier (UCGID),year
ucgid_str,household,UCGID (string),year
three_digit_zip_code,household,Three-digit zipcode,year
zip_code,household,ZIP code,year
bedrooms,household,Bedrooms,year
household_count,household,Households represented,year
household_size,household,Household size,year
household_vehicles_owned,household,Vehicles owned,year
household_vehicles_value,household,Value of vehicles owned,year
is_sro,household,Is single room occupancy,year
living_arrangements_allow_for_food_preparation,household,Living arrangements allow for food preparation,year
rent_is_shared_with_another_tax_unit,tax_unit,Whether the household shares rent with others,year
family_id,family,Unique reference for this family,year
household_id,household,Unique reference for this household,year
person_family_id,person,Unique reference for the family of this person,year
person_household_id,person,Unique reference for the household of this person,year
person_id,person,Unique reference for this person,year
person_tax_unit_id,person,Unique reference for the tax unit of this person,year
tax_unit_id,tax_unit,Unique reference for this tax unit,year
is_separated,person,Separated,year
is_surviving_spouse,person,surviving spouse,year
marital_unit_id,marital_unit,Marital unit ID,year
marital_unit_weight,marital_unit,Marital unit weight,year
person_marital_unit_id,person,Marital unit ID,year
adopted_this_year,person,Person was adopted this year,year
care_and_support_costs,person,Total costs for this person's care and support,year
care_and_support_payments_from_tax_filer,person,Amount of payments made by the tax filer for this person's care and support,year
claimed_as_dependent_on_another_return,person,Is claimed as a dependent elsewhere,year
cps_race,person,CPS racial category,year
current_pregnancies,person,The number of children a pregnant person is expecting,year
current_pregnancy_month,person,Current pregnancy month,month
detailed_occupation_recode,person,CPS detailed occupation recode of previous year,year
divorce_year,person,The year that the person was divorced.,year
four_year_college_student,person,Person is a full time four-year college student,year
has_disabled_spouse,person,person's marriage partner in JOINT filing unit is disabled,year
has_itin,person,Has ITIN or SSN,year
has_never_worked,person,has never worked,year
immigration_status,person,U.S. immigration status as an enumeration type,year
immigration_status_str,person,ImmigrationStatus enumeration type as an all-upper-case string,year
in_out_of_home_care_facility,person,Is in a nonmedical out of home care facility,year
is_adult,person,Is an adult,year
is_blind,person,Is blind,year
is_breastfeeding,person,Is breastfeeding,year
is_child_dependent,person,Is a child dependent based on the IRS definition,year
is_computer_scientist,person,is employed in a computer science related occupation,year
is_deaf,person,Is deaf,year
is_deceased,person,Person is deceased,year
is_disabled,person,Is disabled,year
is_english_proficient,person,Is English Proficient,year
is_executive_administrative_professional,person,"is employed in a bona fide executive, administrative, or professional capacity",year
is_farmer_fisher,person,"is employed in a farming, fishing, cultivating, or agriculture related occupation",year
is_father,person,Is a father,year
is_female,person,Is female,year
is_fully_disabled_service_connected_veteran,person,Is a fully disabled veteran who became so as a result of an injury during service,year
is_full_time_college_student,person,Is a full time college student,year
is_full_time_student,person,Is a full time student,year
is_grandparent_of_filer_or_spouse,person,Is a grandparent of the filer or spouse,year
is_hispanic,person,hispanic,year
is_incapable_of_self_care,person,Incapable of self-care,year
is_incarcerated,person,Is incarcerated,month
is_in_foster_care,person,Person is currently in a qualifying foster care institution,month
is_in_foster_care_group_home,person,Person is currently in a qualifying foster care group home,month
is_in_k12_nonpublic_school,person,Is in a K-12 nonpublic school fulltime,year
is_in_k12_school,person,Is in a K-12 school,year
is_in_secondary_school,person,Is in secondary school (or in an equivalent level of training),year
is_male,person,is male,year
is_married,family,Married,year
is_migratory_child,person,Is migratory child,year
is_military,person,is employed in the US armed forces,year
is_mother,person,Is a mother,year
is_parent,person,Is a parent,year
is_parent_of_filer_or_spouse,person,Is a parent of the filer or spouse,year
is_permanently_and_totally_disabled,person,Is permanently and totally disabled,year
is_permanently_disabled_veteran,person,Permanently disabled veteran,year
is_pregnant,person,Is pregnant,year
is_household_head,person,is head of this household,eternity
is_related_to_head_or_spouse,person,Person is related to head or spouse,year
is_retired,person,Is retired,year
is_runaway_child,person,Is runaway child,year
is_severely_disabled,person,Is severely disabled,year
is_surviving_child_of_disabled_veteran,person,Surviving child of disabled veteran,year
is_surviving_spouse_of_disabled_veteran,person,Surviving spouse of disabled veteran,year
is_veteran,person,Is veteran,year
own_children_in_household,person,Count of one's own children in the household,year
person_count,person,People represented,year
race,person,race,year
receives_or_needs_protective_services,person,Child receiving or needs protective services,year
retired_from_federal_government,person,Retired from Federal Government,year
share_of_care_and_support_costs_paid_by_tax_filer,person,The percentage of care and support costs of a senior paid by the tax filer,year
ssn_card_type,person,Social Security Number (SSN) card type as an enumeration type,year
technical_institution_student,person,Is a technical institution student,year
was_in_foster_care,person,Person was in the a qualifying foster care institution,year
years_in_military,person,Years served in military,year
year_deceased,person,Year in which the person deceased,year
year_of_retirement,person,Year of retirement,year
count_days_postpartum,person,Number of days postpartum,year
under_12_months_postpartum,person,Under 12 months postpartum,year
under_60_days_postpartum,person,Under 60 days postpartum,year
spm_unit_count,spm_unit,SPM units represented,year
spm_unit_count_adults,spm_unit,adults in SPM unit,year
spm_unit_count_children,spm_unit,children in SPM unit,year
spm_unit_id,spm_unit,SPM unit ID,year
person_spm_unit_id,person,SPM unit ID,year
spm_unit_is_married,spm_unit,SPM unit is married,year
spm_unit_size,spm_unit,SPM unit size,year
age_head,tax_unit,Age of head of tax unit,year
age_spouse,tax_unit,Age of spouse of tax unit,year
blind_head,tax_unit,Tax unit head is blind,year
blind_spouse,tax_unit,Tax unit spouse is blind,year
cohabitating_spouses,tax_unit,Cohabitating spouses,year
disabled_head,tax_unit,Tax unit head is legally disabled,year
disabled_spouse,tax_unit,Tax unit spouse is legally disabled,year
disabled_tax_unit_head_or_spouse,tax_unit,Head or Spouse of tax unit is disabled,year
filing_status,tax_unit,Filing status for the tax unit,year
greater_age_head_spouse,tax_unit,Age of head or spouse of tax unit depending on which is greater,year
head_is_dependent_elsewhere,tax_unit,Is tax-unit head a dependent elsewhere,year
head_is_disabled,tax_unit,Tax unit head is disabled,year
head_of_household_eligible,tax_unit,Qualifies for head of household filing status,year
is_child_of_tax_head,person,Is a child,year
is_tax_unit_dependent,person,Is a dependent in the tax unit,year
is_tax_unit_head,person,Head of tax unit,year
is_tax_unit_head_or_spouse,person,Head or Spouse of tax unit,year
is_tax_unit_spouse,person,Spouse of tax unit,year
military_disabled_head,tax_unit,Tax unit head is legally disabled as a result of military service,year
military_disabled_spouse,tax_unit,Tax unit spouse is legally disabled as a result of military service,year
older_spouse_birth_year,tax_unit,Birth year of head or spouse of tax unit depending on which is greater,year
separate_filer_itemizes,tax_unit,Separate filer itemizes,year
spouse_is_dependent_elsewhere,tax_unit,Tax-unit spouse is dependent elsewhere,year
spouse_is_disabled,tax_unit,Tax unit spouse is disabled,year
spouse_separate_tax_unit_size,tax_unit,Size of spouse's tax unit if they file separately,year
surviving_spouse_eligible,tax_unit,Qualifies for surviving spouse filing status,year
taxpayer_has_itin,tax_unit,Tax unit head or spouse has ITIN,year
tax_unit_children,tax_unit,Number of children in tax unit,year
tax_unit_child_dependents,tax_unit,Number of child dependents in the tax unit,year
tax_unit_count,tax_unit,Tax units represented,year
tax_unit_dependents,tax_unit,Number of dependents in the tax unit,year
tax_unit_grandparents,tax_unit,Number of grandparents in the tax unit,year
tax_unit_household_id,tax_unit,Tax unit household ID,year
tax_unit_married,tax_unit,Tax unit is married,year
tax_unit_parents,tax_unit,Number of parents in the tax unit,year
tax_unit_stillborn_children,tax_unit,Number of stillborn children in the filing year,year
family_weight,family,Family weight,year
household_weight,household,Household weight,year
person_weight,person,Person weight,year
spm_unit_weight,spm_unit,SPM unit weight,year
tax_unit_weight,tax_unit,Tax unit weight,year
charitable_cash_donations,person,Charitable donations (cash),year
charitable_non_cash_donations,person,Charitable donations (non-cash),year
after_school_expenses,person,After school childcare expenses,year
care_expenses,person,Care expenses,month
childcare_days_per_week,person,Child care days per week,year
childcare_expenses,spm_unit,Child care expenses,year
childcare_hours_per_day,person,Child care hours per day,year
childcare_hours_per_week,person,Child care hours per week,year
childcare_provider_type_group,person,Childcare provider type group,year
pre_subsidy_care_expenses,person,Pre subsidy care expenses,month
pre_subsidy_childcare_expenses,person,Pre subsidy child care expenses,year
spm_unit_capped_work_childcare_expenses,spm_unit,SPM unit work and childcare expenses,year
spm_unit_pre_subsidy_childcare_expenses,spm_unit,SPM unit pre subsidy child care expenses,year
tax_unit_childcare_expenses,tax_unit,Childcare expenses,year
child_support_expense,person,Child support expense,year
child_support_received,person,Child support receipt,year
count_529_contribution_beneficiaries,person,Number of beneficiaries to 529 college savings plan contributions,year
investment_in_529_plan,tax_unit,529 plan investment,year
investment_in_529_plan_indv,person,Individual 529 plan investment amounts,year
non_public_school_tuition,person,"Nonchartered, Nonpublic School Tuition",year
ambulance_expense,person,Ambulance expenses,year
employer_contribution_to_health_insurance_premiums_category,person,Extent to which employer paid health insurance premiums,year
er_visit_expense,person,Emergency room visit expenses,year
has_marketplace_health_coverage,person,Is eligible for health insurance from an ACA Marketplace plan because has no employer-sponsored health insurance coverage.,year
health_insurance_premiums,person,Health insurance premiums,year
health_insurance_premiums_without_medicare_part_b,person,Health insurance premiums without Medicare Part B premiums,year
health_savings_account_payroll_contributions,person,Health Savings Account payroll contributions,year
imaging_expense,person,Imaging expenses,year
inpatient_expense,person,Inpatient expenses,year
lab_expense,person,Lab expenses,year
long_term_health_insurance_premiums,person,Long-term health insurance premiums,year
medical_out_of_pocket_expenses,person,Medical out of pocket expenses,year
medicare_part_b_premiums,person,Medicare Part B premiums,year
other_medical_expenses,person,Other medical expenses,year
outpatient_expense,person,Outpatient expenses,year
over_the_counter_health_expenses,person,Over the counter health expenses,year
physician_services_expense,person,Physician services expenses,year
prescription_expense,person,Prescription expenses,year
self_employed_health_insurance_premiums,person,Self-employed health insurance premiums,year
urgent_care_expense,person,Urgent care expenses,year
heating_expenses,tax_unit,Tax unit heating cost,year
heating_expense_last_year,spm_unit,Household's heating expense last year,year
heating_expense_person,person,Heating cost for each person,year
heat_expense_included_in_rent,spm_unit,Whether heating expense is included in rent payments,year
homeowners_association_fees,spm_unit,Homeowners association fees,year
homeowners_insurance,spm_unit,Homeowners insurance,year
housing_cost,spm_unit,Housing cost,year
is_in_public_housing,household,Whether the household is in public housing,year
mortgage_payments,spm_unit,Mortgage payments,year
pre_subsidy_rent,person,Pre subsidy rent,year
rent,person,Rent,year
rents,tax_unit,Tax unit pays rent,year
small_area_fair_market_rent,household,Small area fair market rent,year
tenant_pays_utilities,household,Whether the tenant is responsible for utility payments,year
tenure_type,household,tenure type,year
utilities_included_in_rent,tax_unit,Whether utilities are included in rent payments,year
home_energy_audit_expenditures,tax_unit,Expenditures on home energy audits,year
energy_efficient_door_expenditures,tax_unit,Energy efficient door expenditures,year
energy_efficient_insulation_expenditures,tax_unit,Energy efficient insulation expenditures,year
energy_efficient_roof_expenditures,tax_unit,Energy efficient roof expenditures,year
energy_efficient_window_expenditures,tax_unit,Energy efficient window expenditures,year
fuel_cell_property_capacity,tax_unit,Capacity of purchased fuel cells,year
fuel_cell_property_expenditures,tax_unit,Qualified fuel cell property expenditures,year
geothermal_heat_pump_property_expenditures,tax_unit,Qualified geothermal heat pump property expenditures,year
qualified_battery_storage_technology_expenditures,tax_unit,Qualified battery storage technology expenditures,year
small_wind_energy_property_expenditures,tax_unit,Qualified small wind energy property expenditures,year
solar_electric_property_expenditures,tax_unit,Qualified solar electric property expenditures,year
solar_water_heating_property_expenditures,tax_unit,Qualified solar water heating property expenditures,year
advanced_main_air_circulating_fan_expenditures,tax_unit,Expenditures on advanced main air circulating fans,year
air_sealing_ventilation_expenditures,tax_unit,Expenditures on air sealing and ventilation,year
biomass_stove_boiler_expenditures,tax_unit,Expenditures on biomass stoves and boilers,year
electric_heat_pump_clothes_dryer_expenditures,tax_unit,Expenditures on electric heat pump clother dryers,year
electric_load_service_center_upgrade_expenditures,tax_unit,Expenditures on electric load service center upgrades,year
electric_stove_cooktop_range_or_oven_expenditures,tax_unit,"Expenditures on electric stoves, cooktop ranges, or ovens",year
electric_wiring_expenditures,tax_unit,Expenditures on electric wiring,year
energy_efficient_central_air_conditioner_expenditures,tax_unit,Expenditures on energy efficient central air conditioners,year
heat_pump_expenditures,tax_unit,Expenditures on heat pumps,year
heat_pump_water_heater_expenditures,tax_unit,Expenditures on heat pump water heaters,year
qualified_furnace_or_hot_water_boiler_expenditures,tax_unit,"Expenditures on qualified natural gas, propane, or oil furnaces or hot water boilers",year
current_home_energy_use,household,Current home energy use in monthly kilowatt hours,year
residential_efficiency_electrification_retrofit_energy_savings,tax_unit,Modeled energy system savings from a residential efficiency and electrification retrofit,year
residential_efficiency_electrification_retrofit_expenditures,tax_unit,Expenditures on efficiency and electrification retrofits ,year
alimony_expense,person,Alimony expense,year
deductible_interest_expense,person,Interest paid on all loans,year
deductible_mortgage_interest,person,Deductible mortgage interest,year
educator_expense,person,Educator expenses,year
home_mortgage_interest,person,Interest paid on a home mortgage,year
investment_expenses,person,Investment expenses,year
investment_interest_expense,person,Investment interest expense,year
k12_tuition_and_fees,tax_unit,K-12 Tuition and fees (from Form 8917),year
mortgage_interest,person,Mortgage interest,year
non_deductible_mortgage_interest,person,Non-deductible mortgage interest,year
non_mortgage_interest,person,Non-mortgage interest,year
qualified_adoption_assistance_expense,person,Qualified adoption expense,year
qualified_tuition_expenses,person,Qualified tuition expenses,year
student_loan_interest,person,Student loan interest expense,year
tax_preparation_fees,person,Tax preparation fees,year
tuition_and_fees,tax_unit,Tuition and fees (from Form 8917),year
unreimbursed_business_employee_expenses,person,Unreimbursed business employee expenses,year
able_contributions,tax_unit,ABLE contributions,year
able_contributions_person,person,Person-level ABLE contributions,year
early_withdrawal_penalty,person,Early savings withdrawal penalty,year
roth_401k_contributions,person,Roth 401(k) contributions,year
roth_403b_contributions,person,Roth 403(b) contributions,year
roth_ira_contributions,person,Roth IRA contributions,year
self_employed_pension_contributions,person,Self-employed pension contributions,year
traditional_401k_contributions,person,Traditional 401(k) contributions,year
traditional_403b_contributions,person,Traditional 403(b) contributions,year
traditional_ira_contributions,person,Traditional IRA contributions,year
casualty_loss,person,Casualty/theft loss,year
excess_withheld_payroll_tax,person,excess withheld payroll tax,year
qualified_retirement_penalty,tax_unit,Penalty tax on qualified retirement plans,year
real_estate_taxes,person,Real estate taxes,year
spm_unit_federal_tax,spm_unit,Federal income tax,year
spm_unit_federal_tax_reported,spm_unit,Federal income tax (reported,year
spm_unit_payroll_tax,spm_unit,Payroll tax,year
spm_unit_payroll_tax_reported,spm_unit,SPM unit payroll tax (reported),year
spm_unit_self_employment_tax,spm_unit,Self employment tax,year
spm_unit_state_tax,spm_unit,State income tax,year
spm_unit_state_tax_reported,spm_unit,State income tax (reported),year
state_income_tax_reported,person,reported State income tax,year
taxable_estate_value,person,Taxable estate value,year
bottled_gas_expense,spm_unit,Bottled gas expense,year
broadband_cost,spm_unit,Broadband cost,year
coal_expense,spm_unit,Coal expense,year
cooking_fuel_expense,spm_unit,Cooking fuel expense,year
count_distinct_utility_expenses,spm_unit,Number of distinct utility expenses,year
electricity_expense,spm_unit,Electricity expense,year
fuel_oil_expense,spm_unit,Fuel oil expense,year
gas_expense,spm_unit,Gas expense,year
has_heating_cooling_expense,spm_unit,Has heating/cooling costs,year
has_phone_expense,spm_unit,Has phone costs,year
heating_cooling_expense,spm_unit,Heating and cooling expense,year
metered_gas_expense,spm_unit,Metered gas expense,year
phone_cost,spm_unit,Phone cost,year
phone_expense,spm_unit,Phone expense,year
pre_subsidy_electricity_expense,spm_unit,Pre subsidy electricity expense,year
sewage_expense,spm_unit,Sewage expense,year
trash_expense,spm_unit,Trash expense,year
utility_expense,spm_unit,Utility expenses,year
water_expense,spm_unit,Water expense,year
auto_loan_balance,household,auto loan total balance,year
auto_loan_interest,household,auto loan interest expense,year
